Tool,File,Line,Severity,Rule,Message
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/salesManagerRevenueDashboard/salesManagerRevenueDashboard.js,114,2,no-else-return,Unnecessary 'else' after 'return'.
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/salesManagerRevenueDashboard/salesManagerRevenueDashboard.js,117,2,no-unreachable,Unreachable code.
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/summary_Report/summary_Report.html,1,2,,"Parsing error: This experimental syntax requires enabling one of the following parser plugin(s): ""jsx"", ""flow"", ""typescript"". (1:0)"
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/summary_Report/summary_Report.js,4,2,no-unused-vars,'exportCSVFile' is defined but never used.
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/summary_Report/summary_Report.js,203,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/summary_Report/summary_Report.js,236,2,@lwc/lwc/no-async-operation,"Restricted async operation ""setTimeout"""
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/summary_Report/summary_Report.js,263,2,no-unused-vars,'fileTitle' is defined but never used.
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/talentBenchDashboard/talentBenchDashboard.html,1,2,,"Parsing error: This experimental syntax requires enabling one of the following parser plugin(s): ""jsx"", ""flow"", ""typescript"". (1:0)"
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/talent_Bench_Data/talent_Bench_Data.html,1,2,,"Parsing error: This experimental syntax requires enabling one of the following parser plugin(s): ""jsx"", ""flow"", ""typescript"". (1:0)"
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/utils/utils.html,1,2,,"Parsing error: This experimental syntax requires enabling one of the following parser plugin(s): ""jsx"", ""flow"", ""typescript"". (1:0)"
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/utils/utils.js,10,2,no-unused-vars,'fileTitle' is defined but never used.
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/vendorSubmissionsDashboard/vendorSubmissionsDashboard.html,1,2,,"Parsing error: This experimental syntax requires enabling one of the following parser plugin(s): ""jsx"", ""flow"", ""typescript"". (1:0)"
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/vendorSubmissionsDashboard/vendorSubmissionsDashboard.js,3,2,no-unused-vars,'exportCSVFile' is defined but never used.
ESLint(LWC),/home/runner/work/code-scan/code-scan/target/force-app/main/default/lwc/vendorSubmissionsDashboard/vendorSubmissionsDashboard.js,146,2,no-unused-vars,'fileTitle' is defined but never used.
