Tool,File,Line,Severity,Rule,Message
Pylint,utils/embedding_comparison.py,86,Warning,W1514,Using open without explicitly specifying an encoding
Pylint,utils/embedding_comparison.py,128,Warning,W0127,Assigning the same variable 'actual_image_path' to itself
Pylint,utils/embedding_comparison.py,54,Refactor,R1702,Too many nested blocks (7/5)
Pylint,utils/embedding_comparison.py,194,Warning,W1203,Use lazy % formatting in logging functions
Pylint,utils/embedding_comparison.py,198,Warning,W1203,Use lazy % formatting in logging functions
Pylint,utils/embedding_comparison.py,50,Refactor,R0912,Too many branches (23/12)
Pylint,utils/embedding_comparison.py,50,Refactor,R0915,Too many statements (77/50)
Pylint,utils/embedding_comparison.py,4,Convention,C0411,"standard import ""pickle"" should be placed before third party imports ""numpy"", ""pandas"", ""faiss"""
Pylint,utils/embedding_comparison.py,5,Convention,C0411,"standard import ""os"" should be placed before third party imports ""numpy"", ""pandas"", ""faiss"""
Pylint,utils/embedding_comparison.py,6,Convention,C0411,"standard import ""json"" should be placed before third party imports ""numpy"", ""pandas"", ""faiss"""
Pylint,utils/embedding_comparison.py,7,Convention,C0411,"standard import ""logging"" should be placed before third party imports ""numpy"", ""pandas"", ""faiss"""
Pylint,utils/embedding_comparison.py,9,Warning,W0611,Unused format_cable_distribution imported from utils.switch_analyzer
Pylint,utils/embedding_comparison.py,9,Warning,W0611,Unused format_led_status imported from utils.switch_analyzer
Pylint,utils/switch_analyzer.py,29,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,34,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,41,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,44,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,47,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,50,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,55,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,61,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,73,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,85,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,89,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,96,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,101,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,106,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,114,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,124,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,134,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,140,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,153,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,166,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,169,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,175,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,181,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,183,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,195,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,202,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,205,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,211,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,217,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,221,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,223,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,232,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,235,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,250,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,254,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,261,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,265,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,272,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,277,Convention,C0301,Line too long (146/100)
Pylint,utils/switch_analyzer.py,278,Convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,279,Convention,C0304,Final newline missing
Pylint,utils/switch_analyzer.py,1,Error,E0401,Unable to import 'cv2'
Pylint,utils/switch_analyzer.py,2,Error,E0401,Unable to import 'numpy'
Pylint,utils/switch_analyzer.py,74,Warning,W0718,Catching too general exception Exception
Pylint,utils/switch_analyzer.py,27,Warning,W1203,Use lazy % formatting in logging functions
Pylint,utils/switch_analyzer.py,32,Warning,W1203,Use lazy % formatting in logging functions
Pylint,utils/switch_analyzer.py,45,Warning,W0718,Catching too general exception Exception
Pylint,utils/switch_analyzer.py,46,Warning,W1203,Use lazy % formatting in logging functions
Pylint,utils/switch_analyzer.py,75,Warning,W1203,Use lazy % formatting in logging functions
Pylint,utils/switch_analyzer.py,78,Refactor,R0914,Too many local variables (24/15)
Pylint,utils/switch_analyzer.py,141,Warning,W0718,Catching too general exception Exception
Pylint,utils/switch_analyzer.py,142,Warning,W1203,Use lazy % formatting in logging functions
Pylint,utils/switch_analyzer.py,184,Warning,W0718,Catching too general exception Exception
Pylint,utils/switch_analyzer.py,185,Warning,W1203,Use lazy % formatting in logging functions
Pylint,utils/switch_analyzer.py,224,Warning,W0718,Catching too general exception Exception
Pylint,utils/switch_analyzer.py,225,Warning,W1203,Use lazy % formatting in logging functions
Pylint,utils/switch_analyzer.py,3,Convention,C0411,"standard import ""os"" should be placed before third party imports ""cv2"", ""numpy"""
Pylint,utils/switch_analyzer.py,4,Convention,C0411,"standard import ""logging"" should be placed before third party imports ""cv2"", ""numpy"""
Pylint,utils/switch_analyzer.py,5,Convention,C0411,"standard import ""typing.Dict"" should be placed before third party imports ""cv2"", ""numpy"""
Pylint,utils/switch_analyzer.py,5,Warning,W0611,Unused List imported from typing
Pylint,utils/switch_analyzer.py,5,Warning,W0611,Unused Tuple imported from typing
Pylint,cable_port.py,1,Error,E0401,Unable to import 'pandas'
Pylint,cable_port.py,17,Warning,W1309,Using an f-string that does not have any interpolated variables
Pylint,main.py,7,Convention,C0305,Trailing newlines
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,10,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,13,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,27,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,34,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,37,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,55,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,58,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,63,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,66,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,69,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,74,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,77,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,80,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,85,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,86,Convention,C0301,Line too long (109/100)
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,87,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,89,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,93,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,95,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,99,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,101,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,103,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,107,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,110,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,112,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,115,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,117,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,121,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,126,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,129,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,131,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,137,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,139,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,141,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,145,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,157,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,159,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,162,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,165,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,168,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,170,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,175,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,178,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,186,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,188,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,192,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,194,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,198,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,202,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,205,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,209,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,213,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,216,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,218,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,222,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,225,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,228,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,242,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,246,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,250,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,254,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,259,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,261,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,265,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,267,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,270,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,273,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,282,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,286,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,287,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,293,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,308,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,310,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,312,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,316,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,320,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,323,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,327,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,332,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,334,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,338,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,341,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,353,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,358,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,368,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,373,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,377,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,381,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,384,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,387,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,392,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,405,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,417,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,422,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,428,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,433,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,445,Convention,C0301,Line too long (115/100)
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,451,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,454,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,457,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,475,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,477,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,479,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,481,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,484,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,486,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,491,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,493,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,498,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,502,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,510,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,513,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,516,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,520,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,524,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,526,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,528,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,532,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,536,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,542,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,547,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,552,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,558,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,563,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,568,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,572,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,577,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,587,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,589,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,594,Convention,C0301,Line too long (101/100)
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,595,Convention,C0301,Line too long (101/100)
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,598,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,606,Convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,610,Convention,C0304,Final newline missing
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,1,Error,E0401,Unable to import 'cv2'
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,2,Error,E0401,Unable to import 'numpy'
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,6,Error,E0401,Unable to import 'matplotlib.pyplot'
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,39,Refactor,R1705,"Unnecessary ""elif"" after ""return"", remove the leading ""el"" from ""elif"""
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,38,Refactor,R0911,Too many return statements (8/6)
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,56,Refactor,R0914,Too many local variables (16/15)
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,104,Refactor,R0914,Too many local variables (21/15)
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,127,Refactor,R0916,Too many boolean expressions in if statement (6/5)
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,142,Refactor,R0914,Too many local variables (20/15)
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,189,Refactor,R0914,Too many local variables (21/15)
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,243,Refactor,R0914,Too many local variables (17/15)
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,369,Refactor,R0914,Too many local variables (21/15)
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,369,Warning,W0613,Unused argument 'port_roi'
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,452,Refactor,R0914,Too many local variables (17/15)
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,508,Warning,W0718,Catching too general exception Exception
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,505,Warning,W1514,Using open without explicitly specifying an encoding
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,529,Refactor,R0914,Too many local variables (17/15)
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,560,Warning,W1309,Using an f-string that does not have any interpolated variables
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,565,Warning,W1309,Using an f-string that does not have any interpolated variables
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,569,Warning,W1309,Using an f-string that does not have any interpolated variables
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,588,Warning,W0621,Redefining name 'detector' from outer scope (line 610)
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,3,Convention,C0411,"standard import ""json"" should be placed before third party imports ""cv2"", ""numpy"""
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,4,Convention,C0411,"standard import ""os"" should be placed before third party imports ""cv2"", ""numpy"""
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,5,Convention,C0411,"standard import ""datetime.datetime"" should be placed before third party imports ""cv2"", ""numpy"""
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,7,Convention,C0411,"standard import ""pathlib.Path"" should be placed before third party imports ""cv2"", ""numpy"", ""matplotlib.pyplot"""
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,6,Warning,W0611,Unused matplotlib.pyplot imported as plt
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,7,Warning,W0611,Unused Path imported from pathlib
Pylint,cropped_embeddings.py,49,Convention,C0303,Trailing whitespace
Pylint,cropped_embeddings.py,76,Convention,C0303,Trailing whitespace
Pylint,cropped_embeddings.py,84,Convention,C0303,Trailing whitespace
Pylint,cropped_embeddings.py,87,Convention,C0303,Trailing whitespace
Pylint,cropped_embeddings.py,99,Convention,C0304,Final newline missing
Pylint,cropped_embeddings.py,3,Error,E0401,Unable to import 'numpy'
Pylint,cropped_embeddings.py,4,Error,E0401,Unable to import 'PIL'
Pylint,cropped_embeddings.py,5,Error,E0401,Unable to import 'tqdm'
Pylint,cropped_embeddings.py,6,Error,E0401,Unable to import 'torch'
Pylint,cropped_embeddings.py,7,Error,E0401,Unable to import 'clip'
Pylint,cropped_embeddings.py,8,Error,E0401,Unable to import 'faiss'
Pylint,cropped_embeddings.py,12,Convention,C0103,"Constant name ""device"" doesn't conform to UPPER_CASE naming style"
Pylint,cropped_embeddings.py,25,Warning,W0718,Catching too general exception Exception
Pylint,cropped_embeddings.py,82,Convention,C0103,"Constant name ""segmented_dir"" doesn't conform to UPPER_CASE naming style"
Pylint,cropped_embeddings.py,83,Convention,C0103,"Constant name ""output_file"" doesn't conform to UPPER_CASE naming style"
Pylint,cropped_embeddings.py,9,Convention,C0411,"standard import ""pickle"" should be placed before third party imports ""numpy"", ""PIL.Image"", ""tqdm.tqdm"", ""torch"", ""clip"", ""faiss"""
Pylint,comparision.py,14,Convention,C0303,Trailing whitespace
Pylint,comparision.py,21,Convention,C0301,Line too long (120/100)
Pylint,comparision.py,26,Convention,C0303,Trailing whitespace
Pylint,comparision.py,36,Convention,C0303,Trailing whitespace
Pylint,comparision.py,38,Convention,C0303,Trailing whitespace
Pylint,comparision.py,42,Convention,C0303,Trailing whitespace
Pylint,comparision.py,46,Convention,C0303,Trailing whitespace
Pylint,comparision.py,50,Convention,C0303,Trailing whitespace
Pylint,comparision.py,52,Convention,C0303,Trailing whitespace
Pylint,comparision.py,70,Convention,C0303,Trailing whitespace
Pylint,comparision.py,71,Convention,C0303,Trailing whitespace
Pylint,comparision.py,77,Convention,C0303,Trailing whitespace
Pylint,comparision.py,78,Convention,C0303,Trailing whitespace
Pylint,comparision.py,82,Convention,C0303,Trailing whitespace
Pylint,comparision.py,130,Convention,C0303,Trailing whitespace
Pylint,comparision.py,152,Convention,C0303,Trailing whitespace
Pylint,comparision.py,160,Convention,C0303,Trailing whitespace
Pylint,comparision.py,178,Convention,C0303,Trailing whitespace
Pylint,comparision.py,180,Convention,C0303,Trailing whitespace
Pylint,comparision.py,269,Convention,C0301,Line too long (132/100)
Pylint,comparision.py,283,Convention,C0301,Line too long (105/100)
Pylint,comparision.py,307,Convention,C0301,Line too long (101/100)
Pylint,comparision.py,331,Convention,C0301,Line too long (109/100)
Pylint,comparision.py,347,Convention,C0301,Line too long (107/100)
Pylint,comparision.py,353,Convention,C0301,Line too long (127/100)
Pylint,comparision.py,362,Convention,C0303,Trailing whitespace
Pylint,comparision.py,366,Convention,C0303,Trailing whitespace
Pylint,comparision.py,372,Convention,C0303,Trailing whitespace
Pylint,comparision.py,373,Convention,C0303,Trailing whitespace
Pylint,comparision.py,378,Convention,C0301,Line too long (152/100)
Pylint,comparision.py,379,Convention,C0303,Trailing whitespace
Pylint,comparision.py,380,Convention,C0303,Trailing whitespace
Pylint,comparision.py,384,Convention,C0303,Trailing whitespace
Pylint,comparision.py,388,Convention,C0303,Trailing whitespace
Pylint,comparision.py,396,Convention,C0303,Trailing whitespace
Pylint,comparision.py,398,Convention,C0303,Trailing whitespace
Pylint,comparision.py,405,Convention,C0304,Final newline missing
Pylint,comparision.py,1,Error,E0401,Unable to import 'numpy'
Pylint,comparision.py,3,Error,E0401,Unable to import 'pandas'
Pylint,comparision.py,5,Error,E0401,Unable to import 'faiss'
Pylint,comparision.py,37,Convention,C0103,"Constant name ""top_k"" doesn't conform to UPPER_CASE naming style"
Pylint,comparision.py,57,Convention,C0103,"Constant name ""coordinates_file"" doesn't conform to UPPER_CASE naming style"
Pylint,comparision.py,61,Warning,W1514,Using open without explicitly specifying an encoding
Pylint,comparision.py,85,Warning,W0621,Redefining name 'cropped_img_path' from outer scope (line 185)
Pylint,comparision.py,87,Warning,W0621,Redefining name 'coords' from outer scope (line 191)
Pylint,comparision.py,133,Warning,W0621,Redefining name 'cropped_img_path' from outer scope (line 185)
Pylint,comparision.py,207,Convention,C0103,"Constant name ""img_index"" doesn't conform to UPPER_CASE naming style"
Pylint,comparision.py,376,Warning,W0621,Redefining name 'path' from outer scope (line 165)
Pylint,comparision.py,399,Warning,W1309,Using an f-string that does not have any interpolated variables
Pylint,comparision.py,7,Convention,C0411,"standard import ""pickle"" should be placed before third party imports ""numpy"", ""pandas"", ""faiss"""
Pylint,comparision.py,9,Convention,C0411,"standard import ""os"" should be placed before third party imports ""numpy"", ""pandas"", ""faiss"""
Pylint,comparision.py,11,Convention,C0411,"standard import ""sys"" should be placed before third party imports ""numpy"", ""pandas"", ""faiss"""
Pylint,comparision.py,13,Convention,C0411,"standard import ""json"" should be placed before third party imports ""numpy"", ""pandas"", ""faiss"""
Pylint,app.py,3,Error,E0401,Unable to import 'flask'
Pylint,app.py,30,Warning,W0401,Wildcard import routes
