Tool,File,Line,Severity,Rule,Message
Pylint,utils/embedding_comparison.py,4,convention,C0411,"standard import ""pickle"" should be placed before third party imports ""numpy"", ""pandas"", ""faiss"""
Pylint,utils/embedding_comparison.py,5,convention,C0411,"standard import ""os"" should be placed before third party imports ""numpy"", ""pandas"", ""faiss"""
Pylint,utils/embedding_comparison.py,6,convention,C0411,"standard import ""json"" should be placed before third party imports ""numpy"", ""pandas"", ""faiss"""
Pylint,utils/embedding_comparison.py,7,convention,C0411,"standard import ""logging"" should be placed before third party imports ""numpy"", ""pandas"", ""faiss"""
Pylint,utils/embedding_comparison.py,9,warning,W0611,Unused format_cable_distribution imported from utils.switch_analyzer
Pylint,utils/embedding_comparison.py,9,warning,W0611,Unused format_led_status imported from utils.switch_analyzer
Pylint,utils/switch_analyzer.py,29,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,34,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,41,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,44,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,47,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,50,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,55,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,61,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,73,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,85,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,89,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,96,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,101,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,106,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,114,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,124,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,134,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,140,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,153,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,166,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,169,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,175,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,181,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,183,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,195,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,202,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,205,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,211,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,217,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,221,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,223,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,232,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,235,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,250,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,254,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,261,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,265,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,272,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,277,convention,C0301,Line too long (146/100)
Pylint,utils/switch_analyzer.py,278,convention,C0303,Trailing whitespace
Pylint,utils/switch_analyzer.py,279,convention,C0304,Final newline missing
Pylint,utils/switch_analyzer.py,1,error,E0401,Unable to import 'cv2'
Pylint,utils/switch_analyzer.py,2,error,E0401,Unable to import 'numpy'
Pylint,utils/switch_analyzer.py,74,warning,W0718,Catching too general exception Exception
Pylint,utils/switch_analyzer.py,27,warning,W1203,Use lazy % formatting in logging functions
Pylint,utils/switch_analyzer.py,32,warning,W1203,Use lazy % formatting in logging functions
Pylint,utils/switch_analyzer.py,45,warning,W0718,Catching too general exception Exception
Pylint,utils/switch_analyzer.py,46,warning,W1203,Use lazy % formatting in logging functions
Pylint,utils/switch_analyzer.py,75,warning,W1203,Use lazy % formatting in logging functions
Pylint,utils/switch_analyzer.py,78,refactor,R0914,Too many local variables (24/15)
Pylint,utils/switch_analyzer.py,141,warning,W0718,Catching too general exception Exception
Pylint,utils/switch_analyzer.py,142,warning,W1203,Use lazy % formatting in logging functions
Pylint,utils/switch_analyzer.py,184,warning,W0718,Catching too general exception Exception
Pylint,utils/switch_analyzer.py,185,warning,W1203,Use lazy % formatting in logging functions
Pylint,utils/switch_analyzer.py,224,warning,W0718,Catching too general exception Exception
Pylint,utils/switch_analyzer.py,225,warning,W1203,Use lazy % formatting in logging functions
Pylint,utils/switch_analyzer.py,3,convention,C0411,"standard import ""os"" should be placed before third party imports ""cv2"", ""numpy"""
Pylint,utils/switch_analyzer.py,4,convention,C0411,"standard import ""logging"" should be placed before third party imports ""cv2"", ""numpy"""
Pylint,utils/switch_analyzer.py,5,convention,C0411,"standard import ""typing.Dict"" should be placed before third party imports ""cv2"", ""numpy"""
Pylint,utils/switch_analyzer.py,5,warning,W0611,Unused List imported from typing
Pylint,utils/switch_analyzer.py,5,warning,W0611,Unused Tuple imported from typing
Pylint,cable_port.py,1,error,E0401,Unable to import 'pandas'
Pylint,cable_port.py,17,warning,W1309,Using an f-string that does not have any interpolated variables
Pylint,main.py,7,convention,C0305,Trailing newlines
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,10,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,13,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,27,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,34,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,37,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,55,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,58,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,63,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,66,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,69,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,74,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,77,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,80,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,85,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,86,convention,C0301,Line too long (109/100)
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,87,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,89,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,93,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,95,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,99,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,101,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,103,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,107,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,110,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,112,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,115,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,117,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,121,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,126,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,129,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,131,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,137,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,139,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,141,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,145,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,157,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,159,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,162,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,165,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,168,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,170,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,175,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,178,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,186,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,188,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,192,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,194,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,198,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,202,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,205,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,209,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,213,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,216,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,218,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,222,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,225,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,228,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,242,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,246,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,250,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,254,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,259,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,261,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,265,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,267,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,270,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,273,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,282,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,286,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,287,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,293,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,308,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,310,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,312,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,316,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,320,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,323,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,327,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,332,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,334,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,338,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,341,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,353,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,358,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,368,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,373,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,377,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,381,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,384,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,387,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,392,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,405,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,417,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,422,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,428,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,433,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,445,convention,C0301,Line too long (115/100)
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,451,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,454,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,457,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,475,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,477,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,479,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,481,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,484,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,486,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,491,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,493,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,498,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,502,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,510,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,513,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,516,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,520,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,524,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,526,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,528,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,532,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,536,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,542,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,547,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,552,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,558,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,563,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,568,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,572,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,577,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,587,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,589,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,594,convention,C0301,Line too long (101/100)
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,595,convention,C0301,Line too long (101/100)
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,598,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,606,convention,C0303,Trailing whitespace
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,610,convention,C0304,Final newline missing
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,1,error,E0401,Unable to import 'cv2'
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,2,error,E0401,Unable to import 'numpy'
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,6,error,E0401,Unable to import 'matplotlib.pyplot'
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,39,refactor,R1705,"Unnecessary ""elif"" after ""return"", remove the leading ""el"" from ""elif"""
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,38,refactor,R0911,Too many return statements (8/6)
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,56,refactor,R0914,Too many local variables (16/15)
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,104,refactor,R0914,Too many local variables (21/15)
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,127,refactor,R0916,Too many boolean expressions in if statement (6/5)
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,142,refactor,R0914,Too many local variables (20/15)
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,189,refactor,R0914,Too many local variables (21/15)
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,243,refactor,R0914,Too many local variables (17/15)
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,369,refactor,R0914,Too many local variables (21/15)
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,369,warning,W0613,Unused argument 'port_roi'
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,452,refactor,R0914,Too many local variables (17/15)
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,508,warning,W0718,Catching too general exception Exception
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,505,warning,W1514,Using open without explicitly specifying an encoding
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,529,refactor,R0914,Too many local variables (17/15)
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,560,warning,W1309,Using an f-string that does not have any interpolated variables
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,565,warning,W1309,Using an f-string that does not have any interpolated variables
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,569,warning,W1309,Using an f-string that does not have any interpolated variables
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,588,warning,W0621,Redefining name 'detector' from outer scope (line 610)
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,3,convention,C0411,"standard import ""json"" should be placed before third party imports ""cv2"", ""numpy"""
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,4,convention,C0411,"standard import ""os"" should be placed before third party imports ""cv2"", ""numpy"""
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,5,convention,C0411,"standard import ""datetime.datetime"" should be placed before third party imports ""cv2"", ""numpy"""
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,7,convention,C0411,"standard import ""pathlib.Path"" should be placed before third party imports ""cv2"", ""numpy"", ""matplotlib.pyplot"""
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,6,warning,W0611,Unused matplotlib.pyplot imported as plt
Pylint,attached_assets/currentport_cableanalysis_1750337982997.py,7,warning,W0611,Unused Path imported from pathlib
Pylint,cropped_embeddings.py,49,convention,C0303,Trailing whitespace
Pylint,cropped_embeddings.py,76,convention,C0303,Trailing whitespace
Pylint,cropped_embeddings.py,84,convention,C0303,Trailing whitespace
Pylint,cropped_embeddings.py,87,convention,C0303,Trailing whitespace
Pylint,cropped_embeddings.py,99,convention,C0304,Final newline missing
Pylint,cropped_embeddings.py,3,error,E0401,Unable to import 'numpy'
Pylint,cropped_embeddings.py,4,error,E0401,Unable to import 'PIL'
Pylint,cropped_embeddings.py,5,error,E0401,Unable to import 'tqdm'
Pylint,cropped_embeddings.py,6,error,E0401,Unable to import 'torch'
Pylint,cropped_embeddings.py,7,error,E0401,Unable to import 'clip'
Pylint,cropped_embeddings.py,8,error,E0401,Unable to import 'faiss'
Pylint,cropped_embeddings.py,12,convention,C0103,"Constant name ""device"" doesn't conform to UPPER_CASE naming style"
Pylint,cropped_embeddings.py,25,warning,W0718,Catching too general exception Exception
Pylint,cropped_embeddings.py,82,convention,C0103,"Constant name ""segmented_dir"" doesn't conform to UPPER_CASE naming style"
Pylint,cropped_embeddings.py,83,convention,C0103,"Constant name ""output_file"" doesn't conform to UPPER_CASE naming style"
Pylint,cropped_embeddings.py,9,convention,C0411,"standard import ""pickle"" should be placed before third party imports ""numpy"", ""PIL.Image"", ""tqdm.tqdm"", ""torch"", ""clip"", ""faiss"""
Pylint,comparision.py,14,convention,C0303,Trailing whitespace
Pylint,comparision.py,21,convention,C0301,Line too long (120/100)
Pylint,comparision.py,26,convention,C0303,Trailing whitespace
Pylint,comparision.py,36,convention,C0303,Trailing whitespace
Pylint,comparision.py,38,convention,C0303,Trailing whitespace
Pylint,comparision.py,42,convention,C0303,Trailing whitespace
Pylint,comparision.py,46,convention,C0303,Trailing whitespace
Pylint,comparision.py,50,convention,C0303,Trailing whitespace
Pylint,comparision.py,52,convention,C0303,Trailing whitespace
Pylint,comparision.py,70,convention,C0303,Trailing whitespace
Pylint,comparision.py,71,convention,C0303,Trailing whitespace
Pylint,comparision.py,77,convention,C0303,Trailing whitespace
Pylint,comparision.py,78,convention,C0303,Trailing whitespace
Pylint,comparision.py,82,convention,C0303,Trailing whitespace
Pylint,comparision.py,130,convention,C0303,Trailing whitespace
Pylint,comparision.py,152,convention,C0303,Trailing whitespace
Pylint,comparision.py,160,convention,C0303,Trailing whitespace
Pylint,comparision.py,178,convention,C0303,Trailing whitespace
Pylint,comparision.py,180,convention,C0303,Trailing whitespace
Pylint,comparision.py,269,convention,C0301,Line too long (132/100)
Pylint,comparision.py,283,convention,C0301,Line too long (105/100)
Pylint,comparision.py,307,convention,C0301,Line too long (101/100)
Pylint,comparision.py,331,convention,C0301,Line too long (109/100)
Pylint,comparision.py,347,convention,C0301,Line too long (107/100)
Pylint,comparision.py,353,convention,C0301,Line too long (127/100)
Pylint,comparision.py,362,convention,C0303,Trailing whitespace
Pylint,comparision.py,366,convention,C0303,Trailing whitespace
Pylint,comparision.py,372,convention,C0303,Trailing whitespace
Pylint,comparision.py,373,convention,C0303,Trailing whitespace
Pylint,comparision.py,378,convention,C0301,Line too long (152/100)
Pylint,comparision.py,379,convention,C0303,Trailing whitespace
Pylint,comparision.py,380,convention,C0303,Trailing whitespace
Pylint,comparision.py,384,convention,C0303,Trailing whitespace
Pylint,comparision.py,388,convention,C0303,Trailing whitespace
Pylint,comparision.py,396,convention,C0303,Trailing whitespace
Pylint,comparision.py,398,convention,C0303,Trailing whitespace
Pylint,comparision.py,405,convention,C0304,Final newline missing
Pylint,comparision.py,1,error,E0401,Unable to import 'numpy'
Pylint,comparision.py,3,error,E0401,Unable to import 'pandas'
Pylint,comparision.py,5,error,E0401,Unable to import 'faiss'
Pylint,comparision.py,37,convention,C0103,"Constant name ""top_k"" doesn't conform to UPPER_CASE naming style"
Pylint,comparision.py,57,convention,C0103,"Constant name ""coordinates_file"" doesn't conform to UPPER_CASE naming style"
Pylint,comparision.py,61,warning,W1514,Using open without explicitly specifying an encoding
Pylint,comparision.py,85,warning,W0621,Redefining name 'cropped_img_path' from outer scope (line 185)
Pylint,comparision.py,87,warning,W0621,Redefining name 'coords' from outer scope (line 191)
Pylint,comparision.py,133,warning,W0621,Redefining name 'cropped_img_path' from outer scope (line 185)
Pylint,comparision.py,207,convention,C0103,"Constant name ""img_index"" doesn't conform to UPPER_CASE naming style"
Pylint,comparision.py,376,warning,W0621,Redefining name 'path' from outer scope (line 165)
Pylint,comparision.py,399,warning,W1309,Using an f-string that does not have any interpolated variables
Pylint,comparision.py,7,convention,C0411,"standard import ""pickle"" should be placed before third party imports ""numpy"", ""pandas"", ""faiss"""
Pylint,comparision.py,9,convention,C0411,"standard import ""os"" should be placed before third party imports ""numpy"", ""pandas"", ""faiss"""
Pylint,comparision.py,11,convention,C0411,"standard import ""sys"" should be placed before third party imports ""numpy"", ""pandas"", ""faiss"""
Pylint,comparision.py,13,convention,C0411,"standard import ""json"" should be placed before third party imports ""numpy"", ""pandas"", ""faiss"""
Pylint,app.py,3,error,E0401,Unable to import 'flask'
Pylint,app.py,30,warning,W0401,Wildcard import routes
Pylint,app.py,30,convention,C0413,"Import ""from routes import *"" should be placed at the top of the module"
Pylint,app.py,30,warning,W0614,"Unused import(s) VALID_CREDENTIALS, json, io, zipfile, home, login_required, MockUser, inject_user, login, logout, analyze, about, features, contact, upload_file, download_results, download_all_results, too_large, internal_error, wraps, render_template, request, redirect, url_for, flash, jsonify, send_file, session, secure_filename, process_image and allowed_file from wildcard import of routes"
Pylint,routes.py,46,convention,C0303,Trailing whitespace
Pylint,routes.py,50,convention,C0303,Trailing whitespace
Pylint,routes.py,58,convention,C0303,Trailing whitespace
Pylint,routes.py,86,convention,C0303,Trailing whitespace
Pylint,routes.py,91,convention,C0303,Trailing whitespace
Pylint,routes.py,93,convention,C0303,Trailing whitespace
Pylint,routes.py,97,convention,C0303,Trailing whitespace
Pylint,routes.py,106,convention,C0303,Trailing whitespace
Pylint,routes.py,109,convention,C0303,Trailing whitespace
Pylint,routes.py,113,convention,C0303,Trailing whitespace
Pylint,routes.py,115,convention,C0303,Trailing whitespace
Pylint,routes.py,116,convention,C0303,Trailing whitespace
Pylint,routes.py,121,convention,C0303,Trailing whitespace
Pylint,routes.py,148,convention,C0303,Trailing whitespace
